"";"country";"continent";"product";"item_code";"com_group";"product_group";"diet_group";"DGE_group"
"7033";"GMB";"AFR";"Roots, Other";2534;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7034";"GMB";"AFR";"Yams";2535;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7035";"GMB";"AFR";"Sugar cane";2536;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"7036";"GMB";"AFR";"Sugar beet";2537;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"7037";"GMB";"AFR";"Beans";2546;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7038";"GMB";"AFR";"Peas";2547;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7039";"GMB";"AFR";"Pulses, Other and products";2549;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7040";"GMB";"AFR";"Nuts and products";2551;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7041";"GMB";"AFR";"Soyabeans";2555;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7042";"GMB";"AFR";"Groundnuts (Shelled Eq)";2556;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7043";"GMB";"AFR";"Sunflower seed";2557;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7044";"GMB";"AFR";"Rape and Mustardseed";2558;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7045";"GMB";"AFR";"Seed cotton";328;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7046";"GMB";"AFR";"Coconuts - Incl Copra";2560;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7047";"GMB";"AFR";"Sesame seed";2561;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7048";"GMB";"AFR";"Oil, palm fruit";254;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7049";"GMB";"AFR";"Olives (including preserved)";2563;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7050";"GMB";"AFR";"Oilcrops, Other";2570;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7051";"GMB";"AFR";"Tomatoes and products";2601;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7052";"GMB";"AFR";"Onions";2602;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7053";"GMB";"AFR";"Vegetables, Other";2605;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7054";"GMB";"AFR";"Oranges, Mandarines";2611;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7055";"GMB";"AFR";"Lemons, Limes and products";2612;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7056";"GMB";"AFR";"Grapefruit and products";2613;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7057";"GMB";"AFR";"Citrus, Other";2614;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7058";"GMB";"AFR";"Bananas";2615;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7059";"GMB";"AFR";"Plantains";2616;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7060";"GMB";"AFR";"Apples and products";2617;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7061";"GMB";"AFR";"Pineapples and products";2618;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7062";"GMB";"AFR";"Dates";2619;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7063";"GMB";"AFR";"Grapes and products (excl wine)";2620;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7064";"GMB";"AFR";"Fruits, Other";2625;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7065";"GMB";"AFR";"Coffee and products";2630;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"7066";"GMB";"AFR";"Cocoa Beans and products";2633;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"7067";"GMB";"AFR";"Tea (including mate)";2635;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"7068";"GMB";"AFR";"Hops";677;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7069";"GMB";"AFR";"Pepper";2640;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7070";"GMB";"AFR";"Pimento";2641;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7071";"GMB";"AFR";"Cloves";2642;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7072";"GMB";"AFR";"Spices, Other";2645;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7073";"GMB";"AFR";"Jute";2662;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7074";"GMB";"AFR";"Jute-Like Fibres";2663;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7075";"GMB";"AFR";"Soft-Fibres, Other";2664;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7076";"GMB";"AFR";"Sisal";2665;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7077";"GMB";"AFR";"Abaca";2666;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7078";"GMB";"AFR";"Hard Fibres, Other";2667;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7079";"GMB";"AFR";"Tobacco";2671;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"7080";"GMB";"AFR";"Rubber";2672;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"7081";"GMB";"AFR";"Fodder crops";2000;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"7082";"GMB";"AFR";"Grazing";2001;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"7083";"GMB";"AFR";"Cottonseed";2559;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"7084";"GMB";"AFR";"Palm kernels";2562;"Oil crops";"Crop products";"Oil crops and nuts";"vegetables incl. legumes"
"7085";"GMB";"AFR";"Sugar non-centrifugal";2541;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"7086";"GMB";"AFR";"Molasses";2544;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"7087";"GMB";"AFR";"Sugar, Refined Equiv";2818;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"7088";"GMB";"AFR";"Sweeteners, Other";2543;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"7089";"GMB";"AFR";"Soyabean Oil";2571;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7090";"GMB";"AFR";"Groundnut Oil";2572;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7091";"GMB";"AFR";"Sunflowerseed Oil";2573;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7092";"GMB";"AFR";"Rape and Mustard Oil";2574;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7093";"GMB";"AFR";"Cottonseed Oil";2575;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7094";"GMB";"AFR";"Palmkernel Oil";2576;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7095";"GMB";"AFR";"Palm Oil";2577;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7096";"GMB";"AFR";"Coconut Oil";2578;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7097";"GMB";"AFR";"Sesameseed Oil";2579;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7098";"GMB";"AFR";"Olive Oil";2580;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7099";"GMB";"AFR";"Ricebran Oil";2581;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7100";"GMB";"AFR";"Maize Germ Oil";2582;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7101";"GMB";"AFR";"Oilcrops Oil, Other";2586;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"7102";"GMB";"AFR";"Soyabean Cake";2590;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"7103";"GMB";"AFR";"Groundnut Cake";2591;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"7104";"GMB";"AFR";"Sunflowerseed Cake";2592;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"7105";"GMB";"AFR";"Rape and Mustard Cake";2593;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"7106";"GMB";"AFR";"Cottonseed Cake";2594;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"7107";"GMB";"AFR";"Palmkernel Cake";2595;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"7108";"GMB";"AFR";"Copra Cake";2596;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"7109";"GMB";"AFR";"Sesameseed Cake";2597;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"7110";"GMB";"AFR";"Oilseed Cakes, Other";2598;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"7111";"GMB";"AFR";"Wine";2655;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"7112";"GMB";"AFR";"Beer";2656;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"7113";"GMB";"AFR";"Beverages, Fermented";2657;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"7114";"GMB";"AFR";"Beverages, Alcoholic";2658;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"7115";"GMB";"AFR";"Alcohol, Non-Food";2659;"Ethanol";"Crop products";"Ethanol";"excluded"
"7116";"GMB";"AFR";"Cotton lint";2661;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"7117";"GMB";"AFR";"Cattle";866;"Live animals";"Livestock";"Live animals";"excluded"
"7118";"GMB";"AFR";"Buffaloes";946;"Live animals";"Livestock";"Live animals";"excluded"
"7119";"GMB";"AFR";"Sheep";976;"Live animals";"Livestock";"Live animals";"excluded"
"7120";"GMB";"AFR";"Goats";1016;"Live animals";"Livestock";"Live animals";"excluded"
"7121";"GMB";"AFR";"Pigs";1034;"Live animals";"Livestock";"Live animals";"excluded"
"7122";"GMB";"AFR";"Poultry Birds";2029;"Live animals";"Livestock";"Live animals";"excluded"
"7123";"GMB";"AFR";"Horses";1096;"Live animals";"Livestock";"Live animals";"excluded"
"7124";"GMB";"AFR";"Asses";1107;"Live animals";"Livestock";"Live animals";"excluded"
"7125";"GMB";"AFR";"Mules";1110;"Live animals";"Livestock";"Live animals";"excluded"
"7126";"GMB";"AFR";"Camels";1126;"Live animals";"Livestock";"Live animals";"excluded"
"7127";"GMB";"AFR";"Camelids, other";1157;"Live animals";"Livestock";"Live animals";"excluded"
"7128";"GMB";"AFR";"Rabbits and hares";1140;"Live animals";"Livestock";"Live animals";"excluded"
"7129";"GMB";"AFR";"Rodents, other";1150;"Live animals";"Livestock";"Live animals";"excluded"
"7130";"GMB";"AFR";"Live animals, other";1171;"Live animals";"Livestock";"Live animals";"excluded"
"7131";"GMB";"AFR";"Milk - Excluding Butter";2848;"Milk";"Livestock products";"Milk";"Milk"
"7132";"GMB";"AFR";"Butter, Ghee";2740;"Milk";"Livestock products";"Milk";"Milk"
"7133";"GMB";"AFR";"Eggs";2744;"Eggs";"Livestock products";"Eggs";"Meat, sausages, fish, eggs"
"7134";"GMB";"AFR";"Wool (Clean Eq.)";2746;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"7135";"GMB";"AFR";"Bovine Meat";2731;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"7136";"GMB";"AFR";"Mutton & Goat Meat";2732;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"7137";"GMB";"AFR";"Pigmeat";2733;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"7138";"GMB";"AFR";"Poultry Meat";2734;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"7139";"GMB";"AFR";"Meat, Other";2735;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"7140";"GMB";"AFR";"Offals, Edible";2736;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"7141";"GMB";"AFR";"Fats, Animals, Raw";2737;"Animal fats";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"7142";"GMB";"AFR";"Hides and skins";2748;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"7143";"GMB";"AFR";"Meat Meal";2749;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"7144";"GMB";"AFR";"Pet food";843;"Meat";"Livestock products";"Meat";"excluded"
"7145";"GMB";"AFR";"Honey";2745;"Honey";"Livestock products";"Honey";"Alcohol, sugar and honey"
"7146";"GMB";"AFR";"Silk";2747;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"7147";"GMB";"AFR";"Fish, Seafood";2960;"Fish";"Fish";"Fish";"Meat, sausages, fish, eggs"
"7148";"GMB";"AFR";"Wood fuel";1864;"Wood";"Wood";"Wood";"excluded"
"7149";"GMB";"AFR";"Industrial roundwood, coniferous";1866;"Wood";"Wood";"Wood";"excluded"
"7150";"GMB";"AFR";"Industrial roundwood, non-coniferous";1867;"Wood";"Wood";"Wood";"excluded"
"7151";"DEU";"EU";"Rice (Milled Equivalent)";2805;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7152";"DEU";"EU";"Wheat and products";2511;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7153";"DEU";"EU";"Barley and products";2513;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7154";"DEU";"EU";"Maize and products";2514;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7155";"DEU";"EU";"Rye and products";2515;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7156";"DEU";"EU";"Oats";2516;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7157";"DEU";"EU";"Millet and products";2517;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7158";"DEU";"EU";"Sorghum and products";2518;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7159";"DEU";"EU";"Cereals, Other";2520;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7160";"DEU";"EU";"Potatoes and products";2531;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7161";"DEU";"EU";"Cassava and products";2532;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7162";"DEU";"EU";"Sweet potatoes";2533;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7163";"DEU";"EU";"Roots, Other";2534;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7164";"DEU";"EU";"Yams";2535;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"7165";"DEU";"EU";"Sugar cane";2536;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"7166";"DEU";"EU";"Sugar beet";2537;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"7167";"DEU";"EU";"Beans";2546;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7168";"DEU";"EU";"Peas";2547;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7169";"DEU";"EU";"Pulses, Other and products";2549;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7170";"DEU";"EU";"Nuts and products";2551;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7171";"DEU";"EU";"Soyabeans";2555;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7172";"DEU";"EU";"Groundnuts (Shelled Eq)";2556;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7173";"DEU";"EU";"Sunflower seed";2557;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7174";"DEU";"EU";"Rape and Mustardseed";2558;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7175";"DEU";"EU";"Seed cotton";328;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7176";"DEU";"EU";"Coconuts - Incl Copra";2560;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7177";"DEU";"EU";"Sesame seed";2561;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7178";"DEU";"EU";"Oil, palm fruit";254;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7179";"DEU";"EU";"Olives (including preserved)";2563;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7180";"DEU";"EU";"Oilcrops, Other";2570;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"7181";"DEU";"EU";"Tomatoes and products";2601;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7182";"DEU";"EU";"Onions";2602;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7183";"DEU";"EU";"Vegetables, Other";2605;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7184";"DEU";"EU";"Oranges, Mandarines";2611;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7185";"DEU";"EU";"Lemons, Limes and products";2612;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7186";"DEU";"EU";"Grapefruit and products";2613;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7187";"DEU";"EU";"Citrus, Other";2614;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7188";"DEU";"EU";"Bananas";2615;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7189";"DEU";"EU";"Plantains";2616;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7190";"DEU";"EU";"Apples and products";2617;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7191";"DEU";"EU";"Pineapples and products";2618;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7192";"DEU";"EU";"Dates";2619;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7193";"DEU";"EU";"Grapes and products (excl wine)";2620;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7194";"DEU";"EU";"Fruits, Other";2625;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"7195";"DEU";"EU";"Coffee and products";2630;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"7196";"DEU";"EU";"Cocoa Beans and products";2633;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"7197";"DEU";"EU";"Tea (including mate)";2635;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"7198";"DEU";"EU";"Hops";677;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7199";"DEU";"EU";"Pepper";2640;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7200";"DEU";"EU";"Pimento";2641;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7201";"DEU";"EU";"Cloves";2642;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7202";"DEU";"EU";"Spices, Other";2645;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"7203";"DEU";"EU";"Jute";2662;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7204";"DEU";"EU";"Jute-Like Fibres";2663;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7205";"DEU";"EU";"Soft-Fibres, Other";2664;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7206";"DEU";"EU";"Sisal";2665;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7207";"DEU";"EU";"Abaca";2666;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7208";"DEU";"EU";"Hard Fibres, Other";2667;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"7209";"DEU";"EU";"Tobacco";2671;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"7210";"DEU";"EU";"Rubber";2672;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"7211";"DEU";"EU";"Fodder crops";2000;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"7212";"DEU";"EU";"Grazing";2001;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"7213";"DEU";"EU";"Cottonseed";2559;"Fibre crops";"Crop products";"Fibre crops";"excluded"
