"";"ISO";"country";"group";"com_code";"com_name";"com_group";"harvest_production";"storage_transport";"processing";"distribution";"final_consumption"
"20495";"CHE";"Switzerland";"Europe";"c085";"Rape and Mustard Cake";"Oil cakes";0;0;2,5;0,5;2
"20496";"CHE";"Switzerland";"Europe";"c086";"Cottonseed Cake";"Oil cakes";0;0;2,5;0,5;2
"20497";"CHE";"Switzerland";"Europe";"c087";"Palmkernel Cake";"Oil cakes";0;0;2,5;0,5;2
"20498";"CHE";"Switzerland";"Europe";"c088";"Copra Cake";"Oil cakes";0;0;2,5;0,5;2
"20499";"CHE";"Switzerland";"Europe";"c089";"Sesameseed Cake";"Oil cakes";0;0;2,5;0,5;2
"20500";"CHE";"Switzerland";"Europe";"c090";"Oilseed Cakes, Other";"Oil cakes";0;0;2,5;0,5;2
"20501";"CHE";"Switzerland";"Europe";"c091";"Wine";"Alcohol";0;0;2,5;0,5;2
"20502";"CHE";"Switzerland";"Europe";"c092";"Beer";"Alcohol";0;0;2,5;0,5;2
"20503";"CHE";"Switzerland";"Europe";"c093";"Beverages, Fermented";"Alcohol";0;0;2,5;0,5;2
"20504";"CHE";"Switzerland";"Europe";"c094";"Beverages, Alcoholic";"Alcohol";0;0;2,5;0,5;2
"20505";"CHE";"Switzerland";"Europe";"c095";"Alcohol, Non-Food";"Ethanol";0;0;0;0;0
"20506";"CHE";"Switzerland";"Europe";"c096";"Cotton lint";"Fibre crops";0;0;0;0;0
"20507";"CHE";"Switzerland";"Europe";"c097";"Cattle";"Live animals";0;0;0;0;0
"20508";"CHE";"Switzerland";"Europe";"c098";"Buffaloes";"Live animals";0;0;0;0;0
"20509";"CHE";"Switzerland";"Europe";"c099";"Sheep";"Live animals";0;0;0;0;0
"20510";"CHE";"Switzerland";"Europe";"c100";"Goats";"Live animals";0;0;0;0;0
"20511";"CHE";"Switzerland";"Europe";"c101";"Pigs";"Live animals";0;0;0;0;0
"20512";"CHE";"Switzerland";"Europe";"c102";"Poultry Birds";"Live animals";0;0;0;0;0
"20513";"CHE";"Switzerland";"Europe";"c103";"Horses";"Live animals";0;0;0;0;0
"20514";"CHE";"Switzerland";"Europe";"c104";"Asses";"Live animals";0;0;0;0;0
"20515";"CHE";"Switzerland";"Europe";"c105";"Mules";"Live animals";0;0;0;0;0
"20516";"CHE";"Switzerland";"Europe";"c106";"Camels";"Live animals";0;0;0;0;0
"20517";"CHE";"Switzerland";"Europe";"c107";"Camelids, other";"Live animals";0;0;0;0;0
"20518";"CHE";"Switzerland";"Europe";"c108";"Rabbits and hares";"Live animals";0;0;0;0;0
"20519";"CHE";"Switzerland";"Europe";"c109";"Rodents, other";"Live animals";0;0;0;0;0
"20520";"CHE";"Switzerland";"Europe";"c110";"Live animals, other";"Live animals";0;0;0;0;0
"20521";"CHE";"Switzerland";"Europe";"c111";"Milk - Excluding Butter";"Milk";1,75;0,25;0,6;0,25;3,5
"20522";"CHE";"Switzerland";"Europe";"c112";"Butter, Ghee";"Milk";1,75;0,25;0,6;0,25;3,5
"20523";"CHE";"Switzerland";"Europe";"c113";"Eggs";"Eggs";2;0;0,25;1;4
"20524";"CHE";"Switzerland";"Europe";"c114";"Wool (Clean Eq.)";"Hides, skins, wool";0;0;0;0;0
"20525";"CHE";"Switzerland";"Europe";"c115";"Bovine Meat";"Meat";1,15;0,3065;1,25;2;5,5
"20526";"CHE";"Switzerland";"Europe";"c116";"Mutton & Goat Meat";"Meat";5;0,309;2,5;2;5,5
"20527";"CHE";"Switzerland";"Europe";"c117";"Pigmeat";"Meat";1,25;0,115;2,5;2;5,5
"20528";"CHE";"Switzerland";"Europe";"c118";"Poultry Meat";"Meat";1,25;0,825;2,5;2;5,5
"20529";"CHE";"Switzerland";"Europe";"c119";"Meat, Other";"Meat";1,6;0,35;1,25;2;5,5
"20530";"CHE";"Switzerland";"Europe";"c120";"Offals, Edible";"Meat";1,6;0,35;1,25;2;5,5
"20531";"CHE";"Switzerland";"Europe";"c121";"Fats, Animals, Raw";"Animal fats";1,6;0,35;1,25;2;5,5
"20532";"CHE";"Switzerland";"Europe";"c122";"Hides and skins";"Hides, skins, wool";0;0;0;0;0
"20533";"CHE";"Switzerland";"Europe";"c123";"Meat Meal";"Meat";1,6;0,35;1,25;2;5,5
"20534";"CHE";"Switzerland";"Europe";"c124";"Pet food";"Meat";1,6;0,35;1,25;2;5,5
"20535";"CHE";"Switzerland";"Europe";"c125";"Honey";"Honey";5;0,5;2,5;0,5;2
"20536";"CHE";"Switzerland";"Europe";"c126";"Silk";"Hides, skins, wool";0;0;0;0;0
"20537";"CHE";"Switzerland";"Europe";"c127";"Fish, Seafood";"Fish";4,7;0,25;3;4,5;5,5
"20538";"CHE";"Switzerland";"Europe";"c128";"Wood fuel";"Wood";0;0;0;0;0
"20539";"CHE";"Switzerland";"Europe";"c129";"Industrial roundwood, coniferous";"Wood";0;0;0;0;0
"20540";"CHE";"Switzerland";"Europe";"c130";"Industrial roundwood, non-coniferous";"Wood";0;0;0;0;0
"20541";"SYR";"Syrian Arab Republic";"NAWCA";"c001";"Rice (Milled Equivalent)";"Cereals";3;4;1;2;6
"20542";"SYR";"Syrian Arab Republic";"NAWCA";"c002";"Wheat and products";"Cereals";3;4;1;2;6
"20543";"SYR";"Syrian Arab Republic";"NAWCA";"c003";"Barley and products";"Cereals";3;4;1;2;6
"20544";"SYR";"Syrian Arab Republic";"NAWCA";"c004";"Maize and products";"Cereals";3;4;1;2;6
"20545";"SYR";"Syrian Arab Republic";"NAWCA";"c005";"Rye and products";"Cereals";3;4;1;2;6
"20546";"SYR";"Syrian Arab Republic";"NAWCA";"c006";"Oats";"Cereals";3;4;1;2;6
"20547";"SYR";"Syrian Arab Republic";"NAWCA";"c007";"Millet and products";"Cereals";3;4;1;2;6
"20548";"SYR";"Syrian Arab Republic";"NAWCA";"c008";"Sorghum and products";"Cereals";3;4;1;2;6
"20549";"SYR";"Syrian Arab Republic";"NAWCA";"c009";"Cereals, Other";"Cereals";3;4;1;2;6
"20550";"SYR";"Syrian Arab Republic";"NAWCA";"c010";"Potatoes and products";"Roots and tubers";3;5;6;1;3
"20551";"SYR";"Syrian Arab Republic";"NAWCA";"c011";"Cassava and products";"Roots and tubers";3;5;6;1;3
"20552";"SYR";"Syrian Arab Republic";"NAWCA";"c012";"Sweet potatoes";"Roots and tubers";3;5;6;1;3
"20553";"SYR";"Syrian Arab Republic";"NAWCA";"c013";"Roots, Other";"Roots and tubers";3;5;6;1;3
"20554";"SYR";"Syrian Arab Republic";"NAWCA";"c014";"Yams";"Roots and tubers";3;5;6;1;3
"20555";"SYR";"Syrian Arab Republic";"NAWCA";"c015";"Sugar cane";"Sugar crops";3;4;1;2;6
"20556";"SYR";"Syrian Arab Republic";"NAWCA";"c016";"Sugar beet";"Sugar crops";3;5;6;1;3
"20557";"SYR";"Syrian Arab Republic";"NAWCA";"c017";"Beans";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20558";"SYR";"Syrian Arab Republic";"NAWCA";"c018";"Peas";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20559";"SYR";"Syrian Arab Republic";"NAWCA";"c019";"Pulses, Other and products";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20560";"SYR";"Syrian Arab Republic";"NAWCA";"c020";"Nuts and products";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20561";"SYR";"Syrian Arab Republic";"NAWCA";"c021";"Soyabeans";"Oil crops";7,5;3;4;1;1
"20562";"SYR";"Syrian Arab Republic";"NAWCA";"c022";"Groundnuts (Shelled Eq)";"Oil crops";7,5;3;4;1;1
"20563";"SYR";"Syrian Arab Republic";"NAWCA";"c023";"Sunflower seed";"Oil crops";7,5;3;4;1;1
"20564";"SYR";"Syrian Arab Republic";"NAWCA";"c024";"Rape and Mustardseed";"Oil crops";7,5;3;4;1;1
"20565";"SYR";"Syrian Arab Republic";"NAWCA";"c025";"Seed cotton";"Oil crops";7,5;3;4;1;1
"20566";"SYR";"Syrian Arab Republic";"NAWCA";"c026";"Coconuts - Incl Copra";"Oil crops";7,5;3;4;1;1
"20567";"SYR";"Syrian Arab Republic";"NAWCA";"c027";"Sesame seed";"Oil crops";7,5;3;4;1;1
"20568";"SYR";"Syrian Arab Republic";"NAWCA";"c028";"Oil, palm fruit";"Oil crops";7,5;3;4;1;1
"20569";"SYR";"Syrian Arab Republic";"NAWCA";"c029";"Olives (including preserved)";"Oil crops";7,5;3;4;1;1
"20570";"SYR";"Syrian Arab Republic";"NAWCA";"c030";"Oilcrops, Other";"Oil crops";7,5;3;4;1;1
"20571";"SYR";"Syrian Arab Republic";"NAWCA";"c031";"Tomatoes and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20572";"SYR";"Syrian Arab Republic";"NAWCA";"c032";"Onions";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20573";"SYR";"Syrian Arab Republic";"NAWCA";"c033";"Vegetables, Other";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20574";"SYR";"Syrian Arab Republic";"NAWCA";"c034";"Oranges, Mandarines";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20575";"SYR";"Syrian Arab Republic";"NAWCA";"c035";"Lemons, Limes and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20576";"SYR";"Syrian Arab Republic";"NAWCA";"c036";"Grapefruit and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20577";"SYR";"Syrian Arab Republic";"NAWCA";"c037";"Citrus, Other";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20578";"SYR";"Syrian Arab Republic";"NAWCA";"c038";"Bananas";"Vegetables, fruit, nuts, pulses, spices";13,75;5;10;7,5;6
"20579";"SYR";"Syrian Arab Republic";"NAWCA";"c039";"Plantains";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20580";"SYR";"Syrian Arab Republic";"NAWCA";"c040";"Apples and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20581";"SYR";"Syrian Arab Republic";"NAWCA";"c041";"Pineapples and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20582";"SYR";"Syrian Arab Republic";"NAWCA";"c042";"Dates";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20583";"SYR";"Syrian Arab Republic";"NAWCA";"c043";"Grapes and products (excl wine)";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20584";"SYR";"Syrian Arab Republic";"NAWCA";"c044";"Fruits, Other";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20585";"SYR";"Syrian Arab Republic";"NAWCA";"c045";"Coffee and products";"Coffee, tea, cocoa";0;0;0;0;0
"20586";"SYR";"Syrian Arab Republic";"NAWCA";"c046";"Cocoa Beans and products";"Coffee, tea, cocoa";0;0;0;0;0
"20587";"SYR";"Syrian Arab Republic";"NAWCA";"c047";"Tea (including mate)";"Coffee, tea, cocoa";0;0;0;0;0
"20588";"SYR";"Syrian Arab Republic";"NAWCA";"c048";"Hops";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20589";"SYR";"Syrian Arab Republic";"NAWCA";"c049";"Pepper";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20590";"SYR";"Syrian Arab Republic";"NAWCA";"c050";"Pimento";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20591";"SYR";"Syrian Arab Republic";"NAWCA";"c051";"Cloves";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20592";"SYR";"Syrian Arab Republic";"NAWCA";"c052";"Spices, Other";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20593";"SYR";"Syrian Arab Republic";"NAWCA";"c053";"Jute";"Fibre crops";0;0;0;0;0
"20594";"SYR";"Syrian Arab Republic";"NAWCA";"c054";"Jute-Like Fibres";"Fibre crops";0;0;0;0;0
"20595";"SYR";"Syrian Arab Republic";"NAWCA";"c055";"Soft-Fibres, Other";"Fibre crops";0;0;0;0;0
"20596";"SYR";"Syrian Arab Republic";"NAWCA";"c056";"Sisal";"Fibre crops";0;0;0;0;0
"20597";"SYR";"Syrian Arab Republic";"NAWCA";"c057";"Abaca";"Fibre crops";0;0;0;0;0
"20598";"SYR";"Syrian Arab Republic";"NAWCA";"c058";"Hard Fibres, Other";"Fibre crops";0;0;0;0;0
"20599";"SYR";"Syrian Arab Republic";"NAWCA";"c059";"Tobacco";"Tobacco, rubber";0;0;0;0;0
"20600";"SYR";"Syrian Arab Republic";"NAWCA";"c060";"Rubber";"Tobacco, rubber";0;0;0;0;0
"20601";"SYR";"Syrian Arab Republic";"NAWCA";"c061";"Fodder crops";"Fodder crops, grazing";0;0;0;0;0
"20602";"SYR";"Syrian Arab Republic";"NAWCA";"c062";"Grazing";"Fodder crops, grazing";0;0;0;0;0
"20603";"SYR";"Syrian Arab Republic";"NAWCA";"c063";"Cottonseed";"Fibre crops";0;0;0;0;0
"20604";"SYR";"Syrian Arab Republic";"NAWCA";"c064";"Palm kernels";"Oil crops";0;0;4;1;1
"20605";"SYR";"Syrian Arab Republic";"NAWCA";"c065";"Sugar non-centrifugal";"Sugar, sweeteners";0;0;1;2;6
"20606";"SYR";"Syrian Arab Republic";"NAWCA";"c066";"Molasses";"Sugar, sweeteners";0;0;1;2;6
"20607";"SYR";"Syrian Arab Republic";"NAWCA";"c067";"Sugar, Refined Equiv";"Sugar, sweeteners";0;0;1;2;6
"20608";"SYR";"Syrian Arab Republic";"NAWCA";"c068";"Sweeteners, Other";"Sugar, sweeteners";0;0;1;2;6
"20609";"SYR";"Syrian Arab Republic";"NAWCA";"c069";"Soyabean Oil";"Vegetable oils";0;0;4;1;1
"20610";"SYR";"Syrian Arab Republic";"NAWCA";"c070";"Groundnut Oil";"Vegetable oils";0;0;4;1;1
"20611";"SYR";"Syrian Arab Republic";"NAWCA";"c071";"Sunflowerseed Oil";"Vegetable oils";0;0;4;1;1
"20612";"SYR";"Syrian Arab Republic";"NAWCA";"c072";"Rape and Mustard Oil";"Vegetable oils";0;0;4;1;1
"20613";"SYR";"Syrian Arab Republic";"NAWCA";"c073";"Cottonseed Oil";"Vegetable oils";0;0;4;1;1
"20614";"SYR";"Syrian Arab Republic";"NAWCA";"c074";"Palmkernel Oil";"Vegetable oils";0;0;4;1;1
"20615";"SYR";"Syrian Arab Republic";"NAWCA";"c075";"Palm Oil";"Vegetable oils";0;0;4;1;1
"20616";"SYR";"Syrian Arab Republic";"NAWCA";"c076";"Coconut Oil";"Vegetable oils";0;0;4;1;1
"20617";"SYR";"Syrian Arab Republic";"NAWCA";"c077";"Sesameseed Oil";"Vegetable oils";0;0;4;1;1
"20618";"SYR";"Syrian Arab Republic";"NAWCA";"c078";"Olive Oil";"Vegetable oils";0;0;4;1;1
"20619";"SYR";"Syrian Arab Republic";"NAWCA";"c079";"Ricebran Oil";"Vegetable oils";0;0;4;1;1
"20620";"SYR";"Syrian Arab Republic";"NAWCA";"c080";"Maize Germ Oil";"Vegetable oils";0;0;4;1;1
"20621";"SYR";"Syrian Arab Republic";"NAWCA";"c081";"Oilcrops Oil, Other";"Vegetable oils";0;0;4;1;1
"20622";"SYR";"Syrian Arab Republic";"NAWCA";"c082";"Soyabean Cake";"Oil cakes";0;0;4;1;1
"20623";"SYR";"Syrian Arab Republic";"NAWCA";"c083";"Groundnut Cake";"Oil cakes";0;0;4;1;1
"20624";"SYR";"Syrian Arab Republic";"NAWCA";"c084";"Sunflowerseed Cake";"Oil cakes";0;0;4;1;1
"20625";"SYR";"Syrian Arab Republic";"NAWCA";"c085";"Rape and Mustard Cake";"Oil cakes";0;0;4;1;1
"20626";"SYR";"Syrian Arab Republic";"NAWCA";"c086";"Cottonseed Cake";"Oil cakes";0;0;4;1;1
"20627";"SYR";"Syrian Arab Republic";"NAWCA";"c087";"Palmkernel Cake";"Oil cakes";0;0;4;1;1
"20628";"SYR";"Syrian Arab Republic";"NAWCA";"c088";"Copra Cake";"Oil cakes";0;0;4;1;1
"20629";"SYR";"Syrian Arab Republic";"NAWCA";"c089";"Sesameseed Cake";"Oil cakes";0;0;4;1;1
"20630";"SYR";"Syrian Arab Republic";"NAWCA";"c090";"Oilseed Cakes, Other";"Oil cakes";0;0;4;1;1
"20631";"SYR";"Syrian Arab Republic";"NAWCA";"c091";"Wine";"Alcohol";0;0;4;1;1
"20632";"SYR";"Syrian Arab Republic";"NAWCA";"c092";"Beer";"Alcohol";0;0;4;1;1
"20633";"SYR";"Syrian Arab Republic";"NAWCA";"c093";"Beverages, Fermented";"Alcohol";0;0;4;1;1
"20634";"SYR";"Syrian Arab Republic";"NAWCA";"c094";"Beverages, Alcoholic";"Alcohol";0;0;4;1;1
"20635";"SYR";"Syrian Arab Republic";"NAWCA";"c095";"Alcohol, Non-Food";"Ethanol";0;0;0;0;0
"20636";"SYR";"Syrian Arab Republic";"NAWCA";"c096";"Cotton lint";"Fibre crops";0;0;0;0;0
"20637";"SYR";"Syrian Arab Republic";"NAWCA";"c097";"Cattle";"Live animals";0;0;0;0;0
"20638";"SYR";"Syrian Arab Republic";"NAWCA";"c098";"Buffaloes";"Live animals";0;0;0;0;0
"20639";"SYR";"Syrian Arab Republic";"NAWCA";"c099";"Sheep";"Live animals";0;0;0;0;0
"20640";"SYR";"Syrian Arab Republic";"NAWCA";"c100";"Goats";"Live animals";0;0;0;0;0
"20641";"SYR";"Syrian Arab Republic";"NAWCA";"c101";"Pigs";"Live animals";0;0;0;0;0
"20642";"SYR";"Syrian Arab Republic";"NAWCA";"c102";"Poultry Birds";"Live animals";0;0;0;0;0
"20643";"SYR";"Syrian Arab Republic";"NAWCA";"c103";"Horses";"Live animals";0;0;0;0;0
"20644";"SYR";"Syrian Arab Republic";"NAWCA";"c104";"Asses";"Live animals";0;0;0;0;0
"20645";"SYR";"Syrian Arab Republic";"NAWCA";"c105";"Mules";"Live animals";0;0;0;0;0
"20646";"SYR";"Syrian Arab Republic";"NAWCA";"c106";"Camels";"Live animals";0;0;0;0;0
"20647";"SYR";"Syrian Arab Republic";"NAWCA";"c107";"Camelids, other";"Live animals";0;0;0;0;0
"20648";"SYR";"Syrian Arab Republic";"NAWCA";"c108";"Rabbits and hares";"Live animals";0;0;0;0;0
"20649";"SYR";"Syrian Arab Republic";"NAWCA";"c109";"Rodents, other";"Live animals";0;0;0;0;0
"20650";"SYR";"Syrian Arab Republic";"NAWCA";"c110";"Live animals, other";"Live animals";0;0;0;0;0
"20651";"SYR";"Syrian Arab Republic";"NAWCA";"c111";"Milk - Excluding Butter";"Milk";1,75;3;1;4;1
"20652";"SYR";"Syrian Arab Republic";"NAWCA";"c112";"Butter, Ghee";"Milk";1,75;3;1;4;1
"20653";"SYR";"Syrian Arab Republic";"NAWCA";"c113";"Eggs";"Eggs";4;0;0,05;1,5;0,5
"20654";"SYR";"Syrian Arab Republic";"NAWCA";"c114";"Wool (Clean Eq.)";"Hides, skins, wool";0;0;0;0;0
"20655";"SYR";"Syrian Arab Republic";"NAWCA";"c115";"Bovine Meat";"Meat";5;0,2;2,5;2,5;4
"20656";"SYR";"Syrian Arab Republic";"NAWCA";"c116";"Mutton & Goat Meat";"Meat";7,5;0,2;2,5;2,5;4
"20657";"SYR";"Syrian Arab Republic";"NAWCA";"c117";"Pigmeat";"Meat";4;0,23;2,5;2,5;4
"20658";"SYR";"Syrian Arab Republic";"NAWCA";"c118";"Poultry Meat";"Meat";4;0,9;2,5;2,5;4
"20659";"SYR";"Syrian Arab Republic";"NAWCA";"c119";"Meat, Other";"Meat";3,75;0,1;2,5;2,5;4
"20660";"SYR";"Syrian Arab Republic";"NAWCA";"c120";"Offals, Edible";"Meat";3,75;0,1;2,5;2,5;4
"20661";"SYR";"Syrian Arab Republic";"NAWCA";"c121";"Fats, Animals, Raw";"Animal fats";3,75;0,1;2,5;2,5;4
"20662";"SYR";"Syrian Arab Republic";"NAWCA";"c122";"Hides and skins";"Hides, skins, wool";0;0;0;0;0
"20663";"SYR";"Syrian Arab Republic";"NAWCA";"c123";"Meat Meal";"Meat";3,75;0,1;2,5;2,5;4
"20664";"SYR";"Syrian Arab Republic";"NAWCA";"c124";"Pet food";"Meat";3,75;0,1;2,5;2,5;4
"20665";"SYR";"Syrian Arab Republic";"NAWCA";"c125";"Honey";"Honey";7,5;3;4;1;1
"20666";"SYR";"Syrian Arab Republic";"NAWCA";"c126";"Silk";"Hides, skins, wool";0;0;0;0;0
"20667";"SYR";"Syrian Arab Republic";"NAWCA";"c127";"Fish, Seafood";"Fish";3,3;2,5;4,5;4;1
"20668";"SYR";"Syrian Arab Republic";"NAWCA";"c128";"Wood fuel";"Wood";0;0;0;0;0
"20669";"SYR";"Syrian Arab Republic";"NAWCA";"c129";"Industrial roundwood, coniferous";"Wood";0;0;0;0;0
"20670";"SYR";"Syrian Arab Republic";"NAWCA";"c130";"Industrial roundwood, non-coniferous";"Wood";0;0;0;0;0
"20671";"TKM";"Turkmenistan";"NAWCA";"c001";"Rice (Milled Equivalent)";"Cereals";3;4;1;2;6
"20672";"TKM";"Turkmenistan";"NAWCA";"c002";"Wheat and products";"Cereals";3;4;1;2;6
"20673";"TKM";"Turkmenistan";"NAWCA";"c003";"Barley and products";"Cereals";3;4;1;2;6
"20674";"TKM";"Turkmenistan";"NAWCA";"c004";"Maize and products";"Cereals";3;4;1;2;6
"20675";"TKM";"Turkmenistan";"NAWCA";"c005";"Rye and products";"Cereals";3;4;1;2;6
"20676";"TKM";"Turkmenistan";"NAWCA";"c006";"Oats";"Cereals";3;4;1;2;6
"20677";"TKM";"Turkmenistan";"NAWCA";"c007";"Millet and products";"Cereals";3;4;1;2;6
"20678";"TKM";"Turkmenistan";"NAWCA";"c008";"Sorghum and products";"Cereals";3;4;1;2;6
"20679";"TKM";"Turkmenistan";"NAWCA";"c009";"Cereals, Other";"Cereals";3;4;1;2;6
"20680";"TKM";"Turkmenistan";"NAWCA";"c010";"Potatoes and products";"Roots and tubers";3;5;6;1;3
"20681";"TKM";"Turkmenistan";"NAWCA";"c011";"Cassava and products";"Roots and tubers";3;5;6;1;3
"20682";"TKM";"Turkmenistan";"NAWCA";"c012";"Sweet potatoes";"Roots and tubers";3;5;6;1;3
"20683";"TKM";"Turkmenistan";"NAWCA";"c013";"Roots, Other";"Roots and tubers";3;5;6;1;3
"20684";"TKM";"Turkmenistan";"NAWCA";"c014";"Yams";"Roots and tubers";3;5;6;1;3
"20685";"TKM";"Turkmenistan";"NAWCA";"c015";"Sugar cane";"Sugar crops";3;4;1;2;6
"20686";"TKM";"Turkmenistan";"NAWCA";"c016";"Sugar beet";"Sugar crops";3;5;6;1;3
"20687";"TKM";"Turkmenistan";"NAWCA";"c017";"Beans";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20688";"TKM";"Turkmenistan";"NAWCA";"c018";"Peas";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20689";"TKM";"Turkmenistan";"NAWCA";"c019";"Pulses, Other and products";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20690";"TKM";"Turkmenistan";"NAWCA";"c020";"Nuts and products";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20691";"TKM";"Turkmenistan";"NAWCA";"c021";"Soyabeans";"Oil crops";7,5;3;4;1;1
"20692";"TKM";"Turkmenistan";"NAWCA";"c022";"Groundnuts (Shelled Eq)";"Oil crops";7,5;3;4;1;1
"20693";"TKM";"Turkmenistan";"NAWCA";"c023";"Sunflower seed";"Oil crops";7,5;3;4;1;1
"20694";"TKM";"Turkmenistan";"NAWCA";"c024";"Rape and Mustardseed";"Oil crops";7,5;3;4;1;1
"20695";"TKM";"Turkmenistan";"NAWCA";"c025";"Seed cotton";"Oil crops";7,5;3;4;1;1
"20696";"TKM";"Turkmenistan";"NAWCA";"c026";"Coconuts - Incl Copra";"Oil crops";7,5;3;4;1;1
"20697";"TKM";"Turkmenistan";"NAWCA";"c027";"Sesame seed";"Oil crops";7,5;3;4;1;1
"20698";"TKM";"Turkmenistan";"NAWCA";"c028";"Oil, palm fruit";"Oil crops";7,5;3;4;1;1
"20699";"TKM";"Turkmenistan";"NAWCA";"c029";"Olives (including preserved)";"Oil crops";7,5;3;4;1;1
"20700";"TKM";"Turkmenistan";"NAWCA";"c030";"Oilcrops, Other";"Oil crops";7,5;3;4;1;1
"20701";"TKM";"Turkmenistan";"NAWCA";"c031";"Tomatoes and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20702";"TKM";"Turkmenistan";"NAWCA";"c032";"Onions";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20703";"TKM";"Turkmenistan";"NAWCA";"c033";"Vegetables, Other";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20704";"TKM";"Turkmenistan";"NAWCA";"c034";"Oranges, Mandarines";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20705";"TKM";"Turkmenistan";"NAWCA";"c035";"Lemons, Limes and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20706";"TKM";"Turkmenistan";"NAWCA";"c036";"Grapefruit and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20707";"TKM";"Turkmenistan";"NAWCA";"c037";"Citrus, Other";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20708";"TKM";"Turkmenistan";"NAWCA";"c038";"Bananas";"Vegetables, fruit, nuts, pulses, spices";13,75;5;10;7,5;6
"20709";"TKM";"Turkmenistan";"NAWCA";"c039";"Plantains";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20710";"TKM";"Turkmenistan";"NAWCA";"c040";"Apples and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20711";"TKM";"Turkmenistan";"NAWCA";"c041";"Pineapples and products";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20712";"TKM";"Turkmenistan";"NAWCA";"c042";"Dates";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20713";"TKM";"Turkmenistan";"NAWCA";"c043";"Grapes and products (excl wine)";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20714";"TKM";"Turkmenistan";"NAWCA";"c044";"Fruits, Other";"Vegetables, fruit, nuts, pulses, spices";8,5;5;10;7,5;6
"20715";"TKM";"Turkmenistan";"NAWCA";"c045";"Coffee and products";"Coffee, tea, cocoa";0;0;0;0;0
"20716";"TKM";"Turkmenistan";"NAWCA";"c046";"Cocoa Beans and products";"Coffee, tea, cocoa";0;0;0;0;0
"20717";"TKM";"Turkmenistan";"NAWCA";"c047";"Tea (including mate)";"Coffee, tea, cocoa";0;0;0;0;0
"20718";"TKM";"Turkmenistan";"NAWCA";"c048";"Hops";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20719";"TKM";"Turkmenistan";"NAWCA";"c049";"Pepper";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20720";"TKM";"Turkmenistan";"NAWCA";"c050";"Pimento";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20721";"TKM";"Turkmenistan";"NAWCA";"c051";"Cloves";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
"20722";"TKM";"Turkmenistan";"NAWCA";"c052";"Spices, Other";"Vegetables, fruit, nuts, pulses, spices";7,5;3;4;1;1
